CustomerID	WorkOrderID	PaymentID	PaymentListString	PaymentDate	PaymentType	PaymentAmount
694	4136	6275	3/1/2025 - Visa - $576.58	3/1/2025	Visa	576.58
694	4137	6276	6/7/2025 - Check - $196.59	6/7/2025	Check	196.59
694	4137	6277	1/5/2024 - Visa - $617.13	1/5/2024	Visa	617.13
694	4138	6278	10/13/2024 - AmericanExpress - $101.35	10/13/2024	AmericanExpress	101.35
694	4138	6279	2/16/2025 - MasterCard - $650.01	2/16/2025	MasterCard	650.01
694	4139	6280	3/13/2025 - Debit - $109.45	3/13/2025	Debit	109.45
694	4140	6281	7/2/2025 - Discover - $783.86	7/2/2025	Discover	783.86
694	4140	6282	7/10/2025 - Check - $546.24	7/10/2025	Check	546.24
694	4141	6283	3/18/2023 - Debit - $286.02	3/18/2023	Debit	286.02
694	4141	6284	4/5/2024 - Discover - $739.36	4/5/2024	Discover	739.36
694	4142	6285	7/9/2025 - Discover - $453.74	7/9/2025	Discover	453.74
694	4142	6286	7/9/2025 - AmericanExpress - $547.16	7/9/2025	AmericanExpress	547.16
694	4143	6287	12/24/2023 - Check - $400.14	12/24/2023	Check	400.14
695	4144	6288	7/31/2023 - Debit - $523.87	7/31/2023	Debit	523.87
695	4145	6289	7/11/2025 - Debit - $250.89	7/11/2025	Debit	250.89
695	4146	6290	12/6/2023 - Visa - $732.66	12/6/2023	Visa	732.66
695	4146	6291	9/24/2023 - Discover - $651.64	9/24/2023	Discover	651.64
695	4147	6292	2/6/2025 - Visa - $655.53	2/6/2025	Visa	655.53
696	4148	6293	9/4/2024 - Debit - $653.12	9/4/2024	Debit	653.12
696	4148	6294	2/18/2025 - Cash - $596.79	2/18/2025	Cash	596.79
696	4149	6295	2/27/2025 - Cash - $186.85	2/27/2025	Cash	186.85
696	4149	6296	3/10/2025 - MasterCard - $320.49	3/10/2025	MasterCard	320.49
696	4150	6297	2/10/2025 - Check - $196.21	2/10/2025	Check	196.21
696	4151	6298	7/8/2023 - Discover - $336.91	7/8/2023	Discover	336.91
696	4151	6299	1/19/2024 - Cash - $660.54	1/19/2024	Cash	660.54
696	4152	6300	5/6/2023 - AmericanExpress - $54.73	5/6/2023	AmericanExpress	54.73
696	4152	6301	12/16/2022 - Visa - $242.35	12/16/2022	Visa	242.35
696	4153	6302	7/10/2025 - MasterCard - $595.81	7/10/2025	MasterCard	595.81
696	4154	6303	6/29/2025 - Cash - $316.70	6/29/2025	Cash	316.7
696	4154	6304	4/14/2025 - AmericanExpress - $608.87	4/14/2025	AmericanExpress	608.87
697	4155	6305	4/1/2025 - Check - $729.82	4/1/2025	Check	729.82
697	4155	6306	8/9/2024 - Visa - $274.60	8/9/2024	Visa	274.6
697	4156	6307	11/2/2024 - Cash - $176.06	11/2/2024	Cash	176.06
697	4156	6308	12/22/2024 - Discover - $202.56	12/22/2024	Discover	202.56
697	4157	6309	6/23/2025 - Debit - $284.67	6/23/2025	Debit	284.67
697	4158	6310	10/15/2023 - AmericanExpress - $190.32	10/15/2023	AmericanExpress	190.32
697	4159	6311	3/11/2025 - MasterCard - $266.80	3/11/2025	MasterCard	266.8
697	4160	6312	1/5/2024 - MasterCard - $145.56	1/5/2024	MasterCard	145.56
698	4161	6313	6/14/2025 - Cash - $621.41	6/14/2025	Cash	621.41
698	4162	6314	3/10/2025 - MasterCard - $651.80	3/10/2025	MasterCard	651.8
698	4162	6315	3/19/2025 - MasterCard - $617.73	3/19/2025	MasterCard	617.73
698	4163	6316	1/6/2025 - Visa - $640.85	1/6/2025	Visa	640.85
698	4164	6317	1/19/2024 - Discover - $565.03	1/19/2024	Discover	565.03
698	4164	6318	1/13/2023 - Check - $195.02	1/13/2023	Check	195.02
698	4165	6319	5/8/2025 - Discover - $687.75	5/8/2025	Discover	687.75
698	4165	6320	6/23/2025 - Debit - $525.61	6/23/2025	Debit	525.61
698	4166	6321	12/5/2024 - Discover - $217.47	12/5/2024	Discover	217.47
698	4166	6322	9/20/2024 - Debit - $429.58	9/20/2024	Debit	429.58
699	4167	6323	11/23/2023 - Visa - $693.72	11/23/2023	Visa	693.72
699	4168	6324	8/13/2023 - AmericanExpress - $694.85	8/13/2023	AmericanExpress	694.85
699	4168	6325	10/2/2024 - Check - $516.75	10/2/2024	Check	516.75
699	4169	6326	6/16/2025 - Discover - $516.83	6/16/2025	Discover	516.83
699	4169	6327	6/1/2025 - AmericanExpress - $711.38	6/1/2025	AmericanExpress	711.38
699	4170	6328	6/5/2025 - AmericanExpress - $147.80	6/5/2025	AmericanExpress	147.8
699	4170	6329	9/7/2024 - MasterCard - $301.62	9/7/2024	MasterCard	301.62
699	4171	6330	1/12/2025 - AmericanExpress - $572.04	1/12/2025	AmericanExpress	572.04
699	4171	6331	5/14/2025 - Discover - $183.72	5/14/2025	Discover	183.72
699	4172	6332	2/25/2025 - Check - $701.79	2/25/2025	Check	701.79
699	4173	6333	1/24/2024 - Check - $149.64	1/24/2024	Check	149.64
699	4173	6334	8/19/2023 - Discover - $434.72	8/19/2023	Discover	434.72
699	4174	6335	7/13/2023 - Discover - $85.91	7/13/2023	Discover	85.91
700	4175	6336	5/20/2024 - MasterCard - $636.85	5/20/2024	MasterCard	636.85
700	4175	6337	4/19/2025 - AmericanExpress - $96.24	4/19/2025	AmericanExpress	96.24
700	4176	6338	7/11/2025 - MasterCard - $741.22	7/11/2025	MasterCard	741.22
700	4176	6339	7/11/2025 - Discover - $166.20	7/11/2025	Discover	166.2
700	4177	6340	5/1/2024 - Check - $436.89	5/1/2024	Check	436.89
700	4177	6341	7/5/2025 - AmericanExpress - $173.16	7/5/2025	AmericanExpress	173.16
700	4178	6342	5/17/2024 - MasterCard - $495.70	5/17/2024	MasterCard	495.7
700	4179	6343	7/14/2024 - Visa - $716.22	7/14/2024	Visa	716.22
700	4179	6344	3/10/2025 - Cash - $427.53	3/10/2025	Cash	427.53
700	4180	6345	11/27/2024 - Cash - $565.84	11/27/2024	Cash	565.84
700	4180	6346	10/20/2024 - Debit - $575.67	10/20/2024	Debit	575.67
700	4181	6347	11/24/2022 - Debit - $685.02	11/24/2022	Debit	685.02
701	4182	6348	2/5/2024 - AmericanExpress - $669.51	2/5/2024	AmericanExpress	669.51
701	4183	6349	9/24/2023 - Visa - $401.80	9/24/2023	Visa	401.8
701	4183	6350	7/25/2023 - Cash - $226.72	7/25/2023	Cash	226.72
701	4184	6351	6/23/2025 - Debit - $593.30	6/23/2025	Debit	593.3
701	4185	6352	8/22/2023 - Debit - $74.44	8/22/2023	Debit	74.44
701	4185	6353	8/16/2024 - Discover - $269.71	8/16/2024	Discover	269.71
701	4186	6354	10/17/2024 - Debit - $535.02	10/17/2024	Debit	535.02
701	4186	6355	6/17/2025 - AmericanExpress - $407.64	6/17/2025	AmericanExpress	407.64
701	4187	6356	12/7/2024 - Visa - $171.78	12/7/2024	Visa	171.78
701	4187	6357	2/4/2025 - AmericanExpress - $335.28	2/4/2025	AmericanExpress	335.28
701	4188	6358	2/18/2023 - Visa - $680.57	2/18/2023	Visa	680.57
701	4189	6359	4/25/2024 - Check - $480.18	4/25/2024	Check	480.18
701	4190	6360	6/4/2023 - Discover - $257.09	6/4/2023	Discover	257.09
702	4191	6361	12/27/2024 - MasterCard - $392.16	12/27/2024	MasterCard	392.16
702	4191	6362	5/2/2025 - Visa - $265.43	5/2/2025	Visa	265.43
702	4192	6363	1/10/2025 - Visa - $227.25	1/10/2025	Visa	227.25
702	4193	6364	10/3/2023 - Visa - $54.15	10/3/2023	Visa	54.15
702	4194	6365	8/10/2024 - Discover - $385.21	8/10/2024	Discover	385.21
702	4195	6366	7/26/2024 - Check - $107.36	7/26/2024	Check	107.36
702	4195	6367	4/2/2025 - Cash - $222.62	4/2/2025	Cash	222.62
703	4196	6368	7/25/2024 - Debit - $785.03	7/25/2024	Debit	785.03
703	4197	6369	4/25/2025 - Debit - $268.96	4/25/2025	Debit	268.96
703	4197	6370	2/27/2025 - MasterCard - $66.05	2/27/2025	MasterCard	66.05
703	4198	6371	1/6/2024 - Check - $121.03	1/6/2024	Check	121.03
703	4199	6372	7/5/2025 - AmericanExpress - $707.50	7/5/2025	AmericanExpress	707.5
703	4200	6373	6/16/2023 - AmericanExpress - $129.94	6/16/2023	AmericanExpress	129.94
703	4200	6374	7/7/2024 - MasterCard - $362.91	7/7/2024	MasterCard	362.91
703	4201	6375	10/30/2023 - Debit - $257.94	10/30/2023	Debit	257.94
703	4201	6376	5/27/2024 - Cash - $612.63	5/27/2024	Cash	612.63
703	4202	6377	2/17/2025 - AmericanExpress - $683.43	2/17/2025	AmericanExpress	683.43
703	4203	6378	6/25/2024 - MasterCard - $262.43	6/25/2024	MasterCard	262.43
703	4203	6379	5/16/2024 - Cash - $602.23	5/16/2024	Cash	602.23
703	4204	6380	12/25/2024 - MasterCard - $733.83	12/25/2024	MasterCard	733.83
703	4205	6381	5/21/2024 - AmericanExpress - $332.14	5/21/2024	AmericanExpress	332.14
704	4206	6382	6/11/2024 - AmericanExpress - $447.75	6/11/2024	AmericanExpress	447.75
704	4206	6383	6/19/2025 - Check - $422.73	6/19/2025	Check	422.73
704	4207	6384	9/26/2024 - AmericanExpress - $654.07	9/26/2024	AmericanExpress	654.07
704	4208	6385	10/8/2024 - Visa - $210.56	10/8/2024	Visa	210.56
704	4209	6386	8/19/2023 - Visa - $59.28	8/19/2023	Visa	59.28
704	4210	6387	1/30/2025 - Check - $279.29	1/30/2025	Check	279.29
704	4211	6388	11/10/2023 - AmericanExpress - $684.91	11/10/2023	AmericanExpress	684.91
704	4212	6389	12/18/2024 - Check - $674.18	12/18/2024	Check	674.18
705	4213	6390	1/7/2025 - Check - $87.57	1/7/2025	Check	87.57
705	4213	6391	11/26/2023 - MasterCard - $337.35	11/26/2023	MasterCard	337.35
705	4214	6392	5/14/2025 - Cash - $266.71	5/14/2025	Cash	266.71
705	4214	6393	10/12/2024 - Visa - $769.30	10/12/2024	Visa	769.3
705	4215	6394	7/28/2024 - AmericanExpress - $692.39	7/28/2024	AmericanExpress	692.39
705	4215	6395	11/6/2024 - AmericanExpress - $441.52	11/6/2024	AmericanExpress	441.52
705	4216	6396	1/19/2023 - AmericanExpress - $386.61	1/19/2023	AmericanExpress	386.61
705	4216	6397	3/3/2025 - Discover - $388.87	3/3/2025	Discover	388.87
705	4217	6398	6/10/2025 - Visa - $109.78	6/10/2025	Visa	109.78
705	4218	6399	6/1/2025 - Visa - $762.00	6/1/2025	Visa	762
705	4219	6400	4/30/2025 - MasterCard - $245.62	4/30/2025	MasterCard	245.62
705	4220	6401	6/30/2024 - Cash - $620.73	6/30/2024	Cash	620.73
705	4220	6402	11/12/2023 - MasterCard - $239.46	11/12/2023	MasterCard	239.46
705	4221	6403	5/17/2025 - Debit - $293.24	5/17/2025	Debit	293.24
706	4222	6404	5/21/2025 - Cash - $392.88	5/21/2025	Cash	392.88
706	4222	6405	6/16/2025 - AmericanExpress - $279.28	6/16/2025	AmericanExpress	279.28
706	4223	6406	6/16/2025 - Cash - $569.69	6/16/2025	Cash	569.69
706	4224	6407	9/9/2024 - Visa - $257.21	9/9/2024	Visa	257.21
706	4224	6408	1/11/2024 - Visa - $682.86	1/11/2024	Visa	682.86
706	4225	6409	1/3/2025 - AmericanExpress - $87.93	1/3/2025	AmericanExpress	87.93
706	4225	6410	6/20/2024 - AmericanExpress - $415.37	6/20/2024	AmericanExpress	415.37
707	4226	6411	6/26/2025 - Discover - $291.83	6/26/2025	Discover	291.83
707	4227	6412	6/30/2025 - Discover - $684.36	6/30/2025	Discover	684.36
707	4227	6413	6/2/2024 - Debit - $636.33	6/2/2024	Debit	636.33
707	4228	6414	12/12/2024 - Visa - $336.97	12/12/2024	Visa	336.97
707	4229	6415	2/10/2023 - MasterCard - $719.31	2/10/2023	MasterCard	719.31
707	4229	6416	3/16/2023 - Visa - $631.34	3/16/2023	Visa	631.34
708	4230	6417	5/20/2024 - MasterCard - $739.00	5/20/2024	MasterCard	739
708	4231	6418	12/26/2024 - Check - $766.15	12/26/2024	Check	766.15
709	4232	6419	1/9/2023 - Cash - $205.95	1/9/2023	Cash	205.95
709	4232	6420	9/7/2023 - Cash - $709.54	9/7/2023	Cash	709.54
709	4233	6421	9/24/2024 - AmericanExpress - $375.48	9/24/2024	AmericanExpress	375.48
709	4233	6422	2/10/2025 - AmericanExpress - $139.82	2/10/2025	AmericanExpress	139.82
709	4234	6423	3/11/2025 - Debit - $401.22	3/11/2025	Debit	401.22
709	4235	6424	4/4/2024 - MasterCard - $681.03	4/4/2024	MasterCard	681.03
709	4236	6425	11/9/2024 - Discover - $543.22	11/9/2024	Discover	543.22
709	4237	6426	3/9/2024 - Check - $506.22	3/9/2024	Check	506.22
710	4238	6427	2/22/2025 - MasterCard - $289.23	2/22/2025	MasterCard	289.23
710	4239	6428	5/11/2025 - MasterCard - $285.03	5/11/2025	MasterCard	285.03
711	4240	6429	3/25/2025 - Cash - $400.01	3/25/2025	Cash	400.01
711	4240	6430	7/5/2025 - Cash - $517.00	7/5/2025	Cash	517
711	4241	6431	3/22/2025 - Check - $732.04	3/22/2025	Check	732.04
711	4242	6432	4/15/2024 - Check - $442.67	4/15/2024	Check	442.67
712	4243	6433	6/20/2025 - Visa - $473.82	6/20/2025	Visa	473.82
712	4243	6434	2/22/2025 - Check - $202.19	2/22/2025	Check	202.19
712	4244	6435	7/8/2025 - AmericanExpress - $188.36	7/8/2025	AmericanExpress	188.36
712	4244	6436	7/8/2025 - Check - $352.95	7/8/2025	Check	352.95
712	4245	6437	6/9/2024 - AmericanExpress - $414.05	6/9/2024	AmericanExpress	414.05
712	4245	6438	9/19/2024 - Debit - $244.37	9/19/2024	Debit	244.37
712	4246	6439	5/21/2025 - Visa - $656.46	5/21/2025	Visa	656.46
712	4246	6440	6/8/2025 - Check - $731.60	6/8/2025	Check	731.6
712	4247	6441	1/5/2025 - MasterCard - $527.00	1/5/2025	MasterCard	527
712	4248	6442	10/30/2024 - Discover - $630.00	10/30/2024	Discover	630
712	4249	6443	4/10/2025 - Cash - $539.98	4/10/2025	Cash	539.98
712	4250	6444	7/1/2025 - MasterCard - $674.30	7/1/2025	MasterCard	674.3
712	4250	6445	7/1/2025 - Debit - $285.08	7/1/2025	Debit	285.08
713	4251	6446	2/22/2025 - Discover - $290.86	2/22/2025	Discover	290.86
713	4252	6447	5/18/2025 - Debit - $391.25	5/18/2025	Debit	391.25
713	4253	6448	6/5/2025 - Discover - $353.59	6/5/2025	Discover	353.59
713	4253	6449	6/24/2025 - Check - $278.39	6/24/2025	Check	278.39
713	4254	6450	9/10/2024 - Discover - $713.79	9/10/2024	Discover	713.79
713	4254	6451	5/12/2024 - Debit - $67.17	5/12/2024	Debit	67.17
713	4255	6452	8/8/2024 - AmericanExpress - $618.44	8/8/2024	AmericanExpress	618.44
713	4255	6453	8/13/2024 - Visa - $792.15	8/13/2024	Visa	792.15
713	4256	6454	6/4/2025 - MasterCard - $143.08	6/4/2025	MasterCard	143.08
713	4257	6455	10/8/2024 - Debit - $50.78	10/8/2024	Debit	50.78
714	4258	6456	7/13/2024 - Visa - $354.00	7/13/2024	Visa	354
714	4259	6457	3/27/2025 - AmericanExpress - $457.48	3/27/2025	AmericanExpress	457.48
714	4259	6458	5/17/2025 - Visa - $649.79	5/17/2025	Visa	649.79
714	4260	6459	7/7/2023 - Cash - $207.83	7/7/2023	Cash	207.83
714	4260	6460	1/30/2025 - Discover - $445.83	1/30/2025	Discover	445.83
715	4261	6461	11/7/2024 - AmericanExpress - $510.90	11/7/2024	AmericanExpress	510.9
715	4261	6462	10/27/2023 - Debit - $617.10	10/27/2023	Debit	617.1
715	4262	6463	2/16/2025 - Check - $601.94	2/16/2025	Check	601.94
715	4262	6464	12/12/2024 - Debit - $675.30	12/12/2024	Debit	675.3
716	4263	6465	10/24/2024 - Check - $67.89	10/24/2024	Check	67.89
716	4263	6466	4/19/2025 - MasterCard - $484.49	4/19/2025	MasterCard	484.49
716	4264	6467	6/30/2025 - Debit - $472.49	6/30/2025	Debit	472.49
716	4265	6468	3/6/2025 - Discover - $499.47	3/6/2025	Discover	499.47
716	4265	6469	6/25/2025 - Visa - $190.35	6/25/2025	Visa	190.35
717	4266	6470	3/12/2025 - Cash - $462.01	3/12/2025	Cash	462.01
717	4267	6471	1/7/2025 - Cash - $778.50	1/7/2025	Cash	778.5
717	4268	6472	7/5/2024 - Visa - $713.78	7/5/2024	Visa	713.78
717	4269	6473	12/4/2024 - Debit - $87.91	12/4/2024	Debit	87.91
717	4269	6474	4/9/2024 - Discover - $182.28	4/9/2024	Discover	182.28
718	4270	6475	10/4/2024 - MasterCard - $602.42	10/4/2024	MasterCard	602.42
718	4270	6476	3/22/2025 - Visa - $739.69	3/22/2025	Visa	739.69
719	4271	6477	3/16/2023 - Check - $553.41	3/16/2023	Check	553.41
719	4272	6478	8/8/2023 - MasterCard - $690.51	8/8/2023	MasterCard	690.51
719	4273	6479	10/27/2024 - Discover - $311.87	10/27/2024	Discover	311.87
719	4274	6480	2/12/2024 - AmericanExpress - $368.92	2/12/2024	AmericanExpress	368.92
719	4274	6481	4/24/2024 - AmericanExpress - $367.92	4/24/2024	AmericanExpress	367.92
719	4275	6482	6/11/2023 - Debit - $342.05	6/11/2023	Debit	342.05
719	4275	6483	7/30/2024 - Cash - $331.36	7/30/2024	Cash	331.36
719	4276	6484	2/20/2025 - Cash - $559.27	2/20/2025	Cash	559.27
719	4276	6485	4/14/2025 - Cash - $363.32	4/14/2025	Cash	363.32
719	4277	6486	2/16/2025 - AmericanExpress - $225.49	2/16/2025	AmericanExpress	225.49
719	4278	6487	11/29/2024 - Check - $662.50	11/29/2024	Check	662.5
719	4279	6488	4/14/2025 - Check - $263.99	4/14/2025	Check	263.99
719	4280	6489	8/12/2024 - Visa - $699.85	8/12/2024	Visa	699.85
719	4281	6490	7/8/2025 - Cash - $127.67	7/8/2025	Cash	127.67
719	4282	6491	8/28/2024 - Visa - $744.53	8/28/2024	Visa	744.53
719	4282	6492	9/1/2024 - Check - $169.29	9/1/2024	Check	169.29
720	4283	6493	9/16/2024 - Debit - $211.71	9/16/2024	Debit	211.71
720	4283	6494	7/8/2023 - AmericanExpress - $295.96	7/8/2023	AmericanExpress	295.96
720	4284	6495	7/12/2023 - Check - $634.95	7/12/2023	Check	634.95
720	4284	6496	3/24/2025 - Discover - $618.98	3/24/2025	Discover	618.98
720	4285	6497	3/30/2024 - Check - $70.00	3/30/2024	Check	70
720	4286	6498	3/28/2023 - Debit - $344.84	3/28/2023	Debit	344.84
720	4287	6499	6/3/2024 - AmericanExpress - $148.63	6/3/2024	AmericanExpress	148.63
720	4288	6500	1/30/2025 - AmericanExpress - $690.39	1/30/2025	AmericanExpress	690.39
720	4288	6501	4/11/2025 - AmericanExpress - $604.38	4/11/2025	AmericanExpress	604.38
720	4289	6502	4/9/2025 - Check - $360.01	4/9/2025	Check	360.01
720	4290	6503	3/1/2025 - Visa - $186.19	3/1/2025	Visa	186.19
720	4291	6504	1/29/2025 - Visa - $573.34	1/29/2025	Visa	573.34
720	4291	6505	10/20/2024 - Visa - $226.00	10/20/2024	Visa	226
720	4292	6506	4/5/2025 - Visa - $333.29	4/5/2025	Visa	333.29
720	4293	6507	11/18/2024 - Cash - $218.71	11/18/2024	Cash	218.71
721	4294	6508	6/6/2025 - MasterCard - $748.68	6/6/2025	MasterCard	748.68
721	4294	6509	12/28/2024 - AmericanExpress - $469.57	12/28/2024	AmericanExpress	469.57
721	4295	6510	11/24/2022 - Visa - $446.61	11/24/2022	Visa	446.61
721	4296	6511	5/11/2025 - AmericanExpress - $489.63	5/11/2025	AmericanExpress	489.63
721	4296	6512	5/6/2025 - Visa - $110.00	5/6/2025	Visa	110
721	4297	6513	1/7/2024 - MasterCard - $628.22	1/7/2024	MasterCard	628.22
721	4297	6514	1/20/2024 - Discover - $722.12	1/20/2024	Discover	722.12
721	4298	6515	4/29/2025 - AmericanExpress - $431.78	4/29/2025	AmericanExpress	431.78
721	4298	6516	1/27/2025 - Cash - $197.14	1/27/2025	Cash	197.14
721	4299	6517	11/22/2023 - Discover - $382.31	11/22/2023	Discover	382.31
721	4299	6518	2/12/2025 - AmericanExpress - $69.48	2/12/2025	AmericanExpress	69.48
721	4300	6519	2/25/2024 - Cash - $357.04	2/25/2024	Cash	357.04
721	4300	6520	6/17/2024 - AmericanExpress - $556.45	6/17/2024	AmericanExpress	556.45
721	4301	6521	7/3/2024 - Debit - $798.91	7/3/2024	Debit	798.91
721	4302	6522	9/20/2024 - Visa - $505.72	9/20/2024	Visa	505.72
721	4302	6523	12/10/2024 - Discover - $142.33	12/10/2024	Discover	142.33
722	4303	6524	6/21/2025 - Cash - $105.30	6/21/2025	Cash	105.3
722	4303	6525	12/25/2024 - Visa - $420.99	12/25/2024	Visa	420.99
722	4304	6526	1/9/2024 - Visa - $572.53	1/9/2024	Visa	572.53
722	4304	6527	8/10/2024 - Check - $565.31	8/10/2024	Check	565.31
722	4305	6528	4/10/2024 - Visa - $768.76	4/10/2024	Visa	768.76
722	4306	6529	2/9/2024 - Visa - $203.57	2/9/2024	Visa	203.57
722	4307	6530	8/8/2023 - Debit - $580.66	8/8/2023	Debit	580.66
722	4307	6531	5/31/2024 - Check - $173.97	5/31/2024	Check	173.97
722	4308	6532	5/8/2025 - AmericanExpress - $138.95	5/8/2025	AmericanExpress	138.95
722	4309	6533	11/25/2024 - MasterCard - $240.35	11/25/2024	MasterCard	240.35
722	4309	6534	6/23/2024 - Debit - $387.22	6/23/2024	Debit	387.22
722	4310	6535	12/24/2023 - Discover - $153.61	12/24/2023	Discover	153.61
723	4311	6536	1/6/2025 - AmericanExpress - $675.13	1/6/2025	AmericanExpress	675.13
723	4312	6537	5/2/2023 - Check - $315.53	5/2/2023	Check	315.53
723	4312	6538	12/8/2024 - MasterCard - $205.43	12/8/2024	MasterCard	205.43
723	4313	6539	5/28/2025 - MasterCard - $278.98	5/28/2025	MasterCard	278.98
724	4314	6540	8/9/2024 - Cash - $327.60	8/9/2024	Cash	327.6
724	4315	6541	4/5/2024 - Debit - $289.48	4/5/2024	Debit	289.48
724	4315	6542	6/30/2023 - AmericanExpress - $467.81	6/30/2023	AmericanExpress	467.81
724	4316	6543	6/7/2025 - Cash - $619.95	6/7/2025	Cash	619.95
725	4317	6544	7/6/2025 - Visa - $90.54	7/6/2025	Visa	90.54
726	4318	6545	2/18/2025 - MasterCard - $758.74	2/18/2025	MasterCard	758.74
726	4318	6546	12/31/2024 - MasterCard - $279.08	12/31/2024	MasterCard	279.08
726	4319	6547	2/26/2024 - Cash - $769.42	2/26/2024	Cash	769.42
726	4319	6548	8/4/2024 - Check - $549.34	8/4/2024	Check	549.34
727	4320	6549	7/3/2025 - Cash - $777.78	7/3/2025	Cash	777.78
727	4321	6550	6/11/2024 - AmericanExpress - $140.23	6/11/2024	AmericanExpress	140.23
727	4322	6551	8/15/2023 - Discover - $698.07	8/15/2023	Discover	698.07
727	4322	6552	2/3/2024 - Check - $603.71	2/3/2024	Check	603.71
727	4323	6553	3/1/2025 - Check - $167.54	3/1/2025	Check	167.54
727	4324	6554	2/2/2024 - AmericanExpress - $414.25	2/2/2024	AmericanExpress	414.25
727	4324	6555	3/29/2023 - MasterCard - $422.86	3/29/2023	MasterCard	422.86
727	4325	6556	3/5/2025 - MasterCard - $309.53	3/5/2025	MasterCard	309.53
727	4326	6557	5/9/2025 - MasterCard - $210.50	5/9/2025	MasterCard	210.5
727	4326	6558	6/23/2025 - Check - $480.81	6/23/2025	Check	480.81
727	4327	6559	6/10/2024 - Discover - $101.08	6/10/2024	Discover	101.08
727	4328	6560	7/16/2023 - MasterCard - $719.43	7/16/2023	MasterCard	719.43
727	4329	6561	6/7/2025 - Cash - $437.96	6/7/2025	Cash	437.96
728	4330	6562	6/13/2025 - Cash - $574.26	6/13/2025	Cash	574.26
729	4331	6563	8/6/2023 - Visa - $774.61	8/6/2023	Visa	774.61
729	4331	6564	2/18/2025 - Check - $691.14	2/18/2025	Check	691.14
729	4332	6565	1/20/2023 - MasterCard - $312.49	1/20/2023	MasterCard	312.49
729	4333	6566	5/23/2025 - Check - $292.82	5/23/2025	Check	292.82
729	4334	6567	7/10/2025 - Debit - $586.75	7/10/2025	Debit	586.75
729	4334	6568	7/7/2025 - AmericanExpress - $495.24	7/7/2025	AmericanExpress	495.24
729	4335	6569	7/9/2025 - Cash - $525.40	7/9/2025	Cash	525.4
730	4336	6570	11/3/2024 - AmericanExpress - $553.72	11/3/2024	AmericanExpress	553.72
730	4336	6571	12/20/2024 - AmericanExpress - $238.47	12/20/2024	AmericanExpress	238.47
730	4337	6572	5/17/2023 - Debit - $202.26	5/17/2023	Debit	202.26
730	4337	6573	10/6/2023 - MasterCard - $127.12	10/6/2023	MasterCard	127.12
730	4338	6574	2/2/2024 - AmericanExpress - $228.55	2/2/2024	AmericanExpress	228.55
730	4339	6575	8/7/2024 - Discover - $605.01	8/7/2024	Discover	605.01
730	4339	6576	4/14/2025 - Debit - $273.16	4/14/2025	Debit	273.16
730	4340	6577	9/3/2023 - Discover - $98.21	9/3/2023	Discover	98.21
730	4341	6578	9/15/2023 - AmericanExpress - $113.89	9/15/2023	AmericanExpress	113.89
731	4342	6579	7/25/2024 - Debit - $74.25	7/25/2024	Debit	74.25
731	4342	6580	6/20/2025 - Debit - $269.79	6/20/2025	Debit	269.79
731	4343	6581	1/19/2024 - Debit - $796.51	1/19/2024	Debit	796.51
732	4344	6582	4/28/2025 - Cash - $251.79	4/28/2025	Cash	251.79
732	4345	6583	6/30/2024 - Visa - $721.79	6/30/2024	Visa	721.79
732	4346	6584	6/16/2025 - Debit - $214.23	6/16/2025	Debit	214.23
732	4346	6585	7/3/2025 - Check - $751.37	7/3/2025	Check	751.37
732	4347	6586	6/15/2025 - AmericanExpress - $685.09	6/15/2025	AmericanExpress	685.09
733	4348	6587	5/7/2025 - MasterCard - $401.38	5/7/2025	MasterCard	401.38
733	4349	6588	7/8/2025 - AmericanExpress - $477.49	7/8/2025	AmericanExpress	477.49
733	4349	6589	6/24/2024 - Check - $417.34	6/24/2024	Check	417.34
733	4350	6590	3/31/2023 - Check - $346.47	3/31/2023	Check	346.47
733	4350	6591	11/20/2023 - Visa - $790.84	11/20/2023	Visa	790.84
734	4351	6592	10/7/2023 - MasterCard - $539.21	10/7/2023	MasterCard	539.21
734	4352	6593	12/23/2023 - Cash - $252.88	12/23/2023	Cash	252.88
734	4352	6594	1/30/2025 - MasterCard - $356.72	1/30/2025	MasterCard	356.72
734	4353	6595	3/23/2025 - MasterCard - $474.43	3/23/2025	MasterCard	474.43
734	4353	6596	3/25/2024 - AmericanExpress - $627.96	3/25/2024	AmericanExpress	627.96
734	4354	6597	10/13/2024 - Debit - $227.49	10/13/2024	Debit	227.49
734	4355	6598	4/12/2025 - Debit - $312.03	4/12/2025	Debit	312.03
735	4356	6599	10/17/2024 - Discover - $616.37	10/17/2024	Discover	616.37
735	4357	6600	8/23/2023 - Cash - $320.79	8/23/2023	Cash	320.79
735	4357	6601	12/11/2023 - Visa - $741.85	12/11/2023	Visa	741.85
735	4358	6602	1/4/2025 - Cash - $588.41	1/4/2025	Cash	588.41
735	4358	6603	8/11/2024 - AmericanExpress - $478.86	8/11/2024	AmericanExpress	478.86
735	4359	6604	1/21/2025 - Discover - $213.41	1/21/2025	Discover	213.41
735	4360	6605	12/9/2024 - Check - $335.68	12/9/2024	Check	335.68
735	4360	6606	8/18/2023 - Check - $643.15	8/18/2023	Check	643.15
735	4361	6607	5/30/2025 - Discover - $384.34	5/30/2025	Discover	384.34
735	4361	6608	6/17/2025 - AmericanExpress - $184.18	6/17/2025	AmericanExpress	184.18
